country,date,day,month,year,ICU_admission_value,daily_vaccinations
Slovakia,21/03/2021,21,3,2021,586,19161
Slovakia,22/03/2021,22,3,2021,565,19570
Slovakia,23/03/2021,23,3,2021,557,20086
Slovakia,24/03/2021,24,3,2021,559,20481
Slovakia,25/03/2021,25,3,2021,553,20403
Slovakia,26/03/2021,26,3,2021,539,20246
Slovakia,27/03/2021,27,3,2021,536,19492
Slovakia,28/03/2021,28,3,2021,534,18652
Slovakia,29/03/2021,29,3,2021,507,18480
Slovakia,30/03/2021,30,3,2021,524,18176
Slovakia,31/03/2021,31,3,2021,504,18152
Slovakia,1/04/2021,1,4,2021,502,18430
Slovakia,2/04/2021,2,4,2021,530,16345
Slovakia,3/04/2021,3,4,2021,530,15816
Slovakia,4/04/2021,4,4,2021,526,15094
Slovakia,5/04/2021,5,4,2021,518,12272
Slovakia,6/04/2021,6,4,2021,509,12193
Slovakia,7/04/2021,7,4,2021,486,12229
Slovakia,8/04/2021,8,4,2021,471,12415
Slovakia,9/04/2021,9,4,2021,456,15415
Slovakia,10/04/2021,10,4,2021,468,16795
Slovakia,11/04/2021,11,4,2021,461,19219
Slovakia,12/04/2021,12,4,2021,427,22349
Slovakia,13/04/2021,13,4,2021,428,22476
Slovakia,14/04/2021,14,4,2021,414,22241
Slovakia,15/04/2021,15,4,2021,394,22361
Slovakia,16/04/2021,16,4,2021,376,22468
Slovakia,17/04/2021,17,4,2021,384,23275
Slovakia,18/04/2021,18,4,2021,367,22039
Slovakia,19/04/2021,19,4,2021,358,21880
Slovakia,20/04/2021,20,4,2021,347,22080
Slovakia,21/04/2021,21,4,2021,350,22091
Slovakia,22/04/2021,22,4,2021,341,21876
Slovakia,23/04/2021,23,4,2021,318,21395
Slovakia,24/04/2021,24,4,2021,328,20620
Slovakia,25/04/2021,25,4,2021,321,21564
Slovakia,26/04/2021,26,4,2021,308,22138
Slovakia,27/04/2021,27,4,2021,313,21980
Slovakia,28/04/2021,28,4,2021,295,22101
Slovakia,29/04/2021,29,4,2021,283,22320
Slovakia,30/04/2021,30,4,2021,285,23044
Slovakia,1/05/2021,1,5,2021,285,24308
Slovakia,2/05/2021,2,5,2021,286,24526
Slovakia,3/05/2021,3,5,2021,285,24191
Slovakia,4/05/2021,4,5,2021,260,24696
Slovakia,5/05/2021,5,5,2021,253,24983
Slovakia,6/05/2021,6,5,2021,247,25230
Slovakia,7/05/2021,7,5,2021,238,25484
Slovakia,8/05/2021,8,5,2021,246,27464
Slovakia,9/05/2021,9,5,2021,241,29150
Slovakia,10/05/2021,10,5,2021,222,30423
Slovakia,11/05/2021,11,5,2021,216,31210
Slovakia,12/05/2021,12,5,2021,200,32011
Slovakia,13/05/2021,13,5,2021,189,32634
Slovakia,14/05/2021,14,5,2021,185,33567
Slovakia,15/05/2021,15,5,2021,186,33614
Slovakia,16/05/2021,16,5,2021,181,33593
Slovakia,17/05/2021,17,5,2021,172,33899
Slovakia,18/05/2021,18,5,2021,167,33893
Slovakia,19/05/2021,19,5,2021,157,34045
Slovakia,20/05/2021,20,5,2021,153,34772
Slovakia,21/05/2021,21,5,2021,146,35111
Slovakia,22/05/2021,22,5,2021,142,35600
Slovakia,23/05/2021,23,5,2021,142,35817
Slovakia,24/05/2021,24,5,2021,135,35732
Slovakia,25/05/2021,25,5,2021,128,35772
Slovakia,26/05/2021,26,5,2021,120,35504
Slovakia,27/05/2021,27,5,2021,112,35637
Slovakia,28/05/2021,28,5,2021,105,35007
Slovakia,29/05/2021,29,5,2021,97,35294
Slovakia,30/05/2021,30,5,2021,96,35759
Slovakia,31/05/2021,31,5,2021,95,35941
Slovakia,1/06/2021,1,6,2021,92,35724
Slovakia,2/06/2021,2,6,2021,85,35528
Slovakia,3/06/2021,3,6,2021,83,35146
Slovakia,4/06/2021,4,6,2021,76,35103
Slovakia,5/06/2021,5,6,2021,70,34764
Slovakia,6/06/2021,6,6,2021,70,34578
Slovakia,7/06/2021,7,6,2021,70,34420
Slovakia,8/06/2021,8,6,2021,65,34504
Slovakia,9/06/2021,9,6,2021,68,34611
Slovakia,10/06/2021,10,6,2021,64,34765
Slovakia,11/06/2021,11,6,2021,62,35041
Slovakia,12/06/2021,12,6,2021,70,34448
Slovakia,13/06/2021,13,6,2021,74,34570
Slovakia,14/06/2021,14,6,2021,69,34194
Slovakia,15/06/2021,15,6,2021,66,34078
Slovakia,16/06/2021,16,6,2021,66,34072
Slovakia,17/06/2021,17,6,2021,59,34260
Slovakia,18/06/2021,18,6,2021,51,34489
Slovakia,19/06/2021,19,6,2021,53,34934
Slovakia,20/06/2021,20,6,2021,52,35360
Slovakia,21/06/2021,21,6,2021,46,35742
Slovakia,22/06/2021,22,6,2021,52,36335
Slovakia,23/06/2021,23,6,2021,51,36484
Slovakia,24/06/2021,24,6,2021,51,36550
Slovakia,25/06/2021,25,6,2021,47,36546
Slovakia,26/06/2021,26,6,2021,51,35909
Slovakia,27/06/2021,27,6,2021,49,34550
Slovakia,28/06/2021,28,6,2021,50,33503
Slovakia,29/06/2021,29,6,2021,53,32849
Slovakia,30/06/2021,30,6,2021,53,32665
Slovakia,1/07/2021,1,7,2021,51,32149
Slovakia,2/07/2021,2,7,2021,47,31508
Slovakia,3/07/2021,3,7,2021,46,31499
Slovakia,4/07/2021,4,7,2021,48,30980
Slovakia,5/07/2021,5,7,2021,44,28499
Slovakia,6/07/2021,6,7,2021,41,28484
Slovakia,7/07/2021,7,7,2021,38,27934
Slovakia,8/07/2021,8,7,2021,37,26796
Slovakia,9/07/2021,9,7,2021,34,26383
Slovakia,10/07/2021,10,7,2021,33,24755
Slovakia,11/07/2021,11,7,2021,32,25218
Slovakia,12/07/2021,12,7,2021,29,27678
Slovakia,13/07/2021,13,7,2021,25,26413
Slovakia,14/07/2021,14,7,2021,26,25739
Slovakia,15/07/2021,15,7,2021,25,24870
Slovakia,16/07/2021,16,7,2021,27,23632
Slovakia,17/07/2021,17,7,2021,27,22171
Slovakia,18/07/2021,18,7,2021,27,19392
Slovakia,19/07/2021,19,7,2021,28,17520
Slovakia,20/07/2021,20,7,2021,28,16655
Slovakia,21/07/2021,21,7,2021,28,15594
Slovakia,22/07/2021,22,7,2021,29,14608
Slovakia,23/07/2021,23,7,2021,30,13957
Slovakia,24/07/2021,24,7,2021,31,12698
Slovakia,25/07/2021,25,7,2021,32,12985
Slovakia,26/07/2021,26,7,2021,30,12437
Slovakia,27/07/2021,27,7,2021,28,12080
Slovakia,28/07/2021,28,7,2021,29,12013
Slovakia,29/07/2021,29,7,2021,30,12281
Slovakia,30/07/2021,30,7,2021,29,12146
Slovakia,31/07/2021,31,7,2021,30,12631
Slovakia,1/08/2021,1,8,2021,29,12982
Slovakia,2/08/2021,2,8,2021,27,13298
Slovakia,3/08/2021,3,8,2021,28,13344
Slovakia,4/08/2021,4,8,2021,26,13719
Slovakia,5/08/2021,5,8,2021,24,13788
Slovakia,6/08/2021,6,8,2021,26,13729
Slovakia,7/08/2021,7,8,2021,27,13805
Slovakia,8/08/2021,8,8,2021,27,12785
Slovakia,9/08/2021,9,8,2021,28,12825
Slovakia,10/08/2021,10,8,2021,28,12881
Slovakia,11/08/2021,11,8,2021,29,12787
Slovakia,12/08/2021,12,8,2021,30,12508
Slovakia,13/08/2021,13,8,2021,29,12159
Slovakia,14/08/2021,14,8,2021,32,10915
Slovakia,15/08/2021,15,8,2021,34,10544
Slovakia,16/08/2021,16,8,2021,34,10287
Slovakia,17/08/2021,17,8,2021,37,9805
Slovakia,18/08/2021,18,8,2021,37,9336
Slovakia,19/08/2021,19,8,2021,38,8992
Slovakia,20/08/2021,20,8,2021,25,8722
Slovakia,21/08/2021,21,8,2021,25,8328
Slovakia,22/08/2021,22,8,2021,27,8295
Slovakia,23/08/2021,23,8,2021,23,7960
Slovakia,24/08/2021,24,8,2021,18,7786
Slovakia,25/08/2021,25,8,2021,16,7564
Slovakia,26/08/2021,26,8,2021,17,7012
Slovakia,27/08/2021,27,8,2021,17,5418
Slovenia,27/12/2020,27,12,2020,205,0
Slovenia,28/12/2020,28,12,2020,203,1644
Slovenia,29/12/2020,29,12,2020,201,1482
Slovenia,30/12/2020,30,12,2020,205,1124
Slovenia,31/12/2020,31,12,2020,191,1305
Slovenia,1/01/2021,1,1,2021,184,1074
Slovenia,2/01/2021,2,1,2021,184,962
Slovenia,3/01/2021,3,1,2021,186,904
Slovenia,4/01/2021,4,1,2021,191,824
Slovenia,5/01/2021,5,1,2021,184,987
Slovenia,6/01/2021,6,1,2021,187,1694
Slovenia,7/01/2021,7,1,2021,187,2213
Slovenia,8/01/2021,8,1,2021,188,2654
Slovenia,9/01/2021,9,1,2021,189,2632
Slovenia,10/01/2021,10,1,2021,200,2553
Slovenia,11/01/2021,11,1,2021,197,2467
Slovenia,12/01/2021,12,1,2021,189,2383
Slovenia,13/01/2021,13,1,2021,201,2291
Slovenia,14/01/2021,14,1,2021,196,2469
Slovenia,15/01/2021,15,1,2021,194,2711
Slovenia,16/01/2021,16,1,2021,189,2721
Slovenia,17/01/2021,17,1,2021,187,2721
Slovenia,18/01/2021,18,1,2021,180,2685
Slovenia,19/01/2021,19,1,2021,184,2731
Slovenia,20/01/2021,20,1,2021,178,2761
Slovenia,21/01/2021,21,1,2021,181,2481
Slovenia,22/01/2021,22,1,2021,183,2089
Slovenia,23/01/2021,23,1,2021,185,2146
Slovenia,24/01/2021,24,1,2021,184,2167
Slovenia,25/01/2021,25,1,2021,188,2135
Slovenia,26/01/2021,26,1,2021,181,2082
Slovenia,27/01/2021,27,1,2021,168,2104
Slovenia,28/01/2021,28,1,2021,169,2321
Slovenia,29/01/2021,29,1,2021,168,2663
Slovenia,30/01/2021,30,1,2021,161,2577
Slovenia,31/01/2021,31,1,2021,165,2556
Slovenia,1/02/2021,1,2,2021,171,2564
Slovenia,2/02/2021,2,2,2021,168,2464
Slovenia,3/02/2021,3,2,2021,163,2428
Slovenia,4/02/2021,4,2,2021,165,2593
Slovenia,5/02/2021,5,2,2021,161,2751
Slovenia,6/02/2021,6,2,2021,156,2820
Slovenia,7/02/2021,7,2,2021,157,2820
Slovenia,8/02/2021,8,2,2021,160,2868
Slovenia,9/02/2021,9,2,2021,159,2725
Slovenia,10/02/2021,10,2,2021,156,2497
Slovenia,11/02/2021,11,2,2021,155,2681
Slovenia,12/02/2021,12,2,2021,153,3111
Slovenia,13/02/2021,13,2,2021,146,3154
Slovenia,14/02/2021,14,2,2021,137,3158
Slovenia,15/02/2021,15,2,2021,134,3113
Slovenia,16/02/2021,16,2,2021,126,3256
Slovenia,17/02/2021,17,2,2021,127,3586
Slovenia,18/02/2021,18,2,2021,116,3631
Slovenia,19/02/2021,19,2,2021,115,3350
Slovenia,20/02/2021,20,2,2021,109,3584
Slovenia,21/02/2021,21,2,2021,103,3579
Slovenia,22/02/2021,22,2,2021,104,3635
Slovenia,23/02/2021,23,2,2021,107,3695
Slovenia,24/02/2021,24,2,2021,104,3902
Slovenia,25/02/2021,25,2,2021,103,4177
Slovenia,26/02/2021,26,2,2021,93,4326
Slovenia,27/02/2021,27,2,2021,95,4096
Slovenia,28/02/2021,28,2,2021,93,4096
Slovenia,1/03/2021,1,3,2021,91,4191
Slovenia,2/03/2021,2,3,2021,85,4280
Slovenia,3/03/2021,3,3,2021,82,4348
Slovenia,4/03/2021,4,3,2021,85,4401
Slovenia,5/03/2021,5,3,2021,84,4767
Slovenia,6/03/2021,6,3,2021,88,4915
Slovenia,7/03/2021,7,3,2021,88,4915
Slovenia,8/03/2021,8,3,2021,91,5010
Slovenia,9/03/2021,9,3,2021,90,5297
Slovenia,10/03/2021,10,3,2021,91,5621
Slovenia,11/03/2021,11,3,2021,89,6024
Slovenia,12/03/2021,12,3,2021,83,6496
Slovenia,13/03/2021,13,3,2021,84,7441
Slovenia,14/03/2021,14,3,2021,83,7441
Slovenia,15/03/2021,15,3,2021,87,7416
Slovenia,16/03/2021,16,3,2021,84,6973
Slovenia,17/03/2021,17,3,2021,83,6462
Slovenia,18/03/2021,18,3,2021,85,5883
Slovenia,19/03/2021,19,3,2021,88,5010
Slovenia,20/03/2021,20,3,2021,88,4387
Slovenia,21/03/2021,21,3,2021,93,4387
Slovenia,22/03/2021,22,3,2021,96,4316
Slovenia,23/03/2021,23,3,2021,97,4775
Slovenia,24/03/2021,24,3,2021,98,5318
Slovenia,25/03/2021,25,3,2021,106,5938
Slovenia,26/03/2021,26,3,2021,106,7159
Slovenia,27/03/2021,27,3,2021,104,7592
Slovenia,28/03/2021,28,3,2021,104,7772
Slovenia,29/03/2021,29,3,2021,110,7773
Slovenia,30/03/2021,30,3,2021,102,8297
Slovenia,31/03/2021,31,3,2021,108,8963
Slovenia,1/04/2021,1,4,2021,106,9678
Slovenia,2/04/2021,2,4,2021,116,9128
Slovenia,3/04/2021,3,4,2021,123,8537
Slovenia,4/04/2021,4,4,2021,123,8584
Slovenia,5/04/2021,5,4,2021,126,8422
Slovenia,6/04/2021,6,4,2021,133,7691
Slovenia,7/04/2021,7,4,2021,131,6480
Slovenia,8/04/2021,8,4,2021,129,5901
Slovenia,9/04/2021,9,4,2021,138,7043
Slovenia,10/04/2021,10,4,2021,140,7910
Slovenia,11/04/2021,11,4,2021,139,7916
Slovenia,12/04/2021,12,4,2021,141,8182
Slovenia,13/04/2021,13,4,2021,145,8329
Slovenia,14/04/2021,14,4,2021,153,9115
Slovenia,15/04/2021,15,4,2021,149,9697
Slovenia,16/04/2021,16,4,2021,152,8827
Slovenia,17/04/2021,17,4,2021,150,8393
Slovenia,18/04/2021,18,4,2021,152,8344
Slovenia,19/04/2021,19,4,2021,155,8464
Slovenia,20/04/2021,20,4,2021,156,8872
Slovenia,21/04/2021,21,4,2021,153,9612
Slovenia,22/04/2021,22,4,2021,154,9691
Slovenia,23/04/2021,23,4,2021,157,10201
Slovenia,24/04/2021,24,4,2021,159,9743
Slovenia,25/04/2021,25,4,2021,156,9657
Slovenia,26/04/2021,26,4,2021,156,9327
Slovenia,27/04/2021,27,4,2021,160,8433
Slovenia,28/04/2021,28,4,2021,154,7173
Slovenia,29/04/2021,29,4,2021,153,7075
Slovenia,30/04/2021,30,4,2021,152,7573
Slovenia,1/05/2021,1,5,2021,152,8183
Slovenia,2/05/2021,2,5,2021,151,8577
Slovenia,3/05/2021,3,5,2021,148,9664
Slovenia,4/05/2021,4,5,2021,143,11017
Slovenia,5/05/2021,5,5,2021,140,12452
Slovenia,6/05/2021,6,5,2021,140,13667
Slovenia,7/05/2021,7,5,2021,141,13792
Slovenia,8/05/2021,8,5,2021,127,14296
Slovenia,9/05/2021,9,5,2021,129,14060
Slovenia,10/05/2021,10,5,2021,132,13445
Slovenia,11/05/2021,11,5,2021,131,13492
Slovenia,12/05/2021,12,5,2021,127,14101
Slovenia,13/05/2021,13,5,2021,123,14265
Slovenia,14/05/2021,14,5,2021,124,14795
Slovenia,15/05/2021,15,5,2021,121,14849
Slovenia,16/05/2021,16,5,2021,120,15041
Slovenia,17/05/2021,17,5,2021,122,15730
Slovenia,18/05/2021,18,5,2021,113,16223
Slovenia,19/05/2021,19,5,2021,111,16412
Slovenia,20/05/2021,20,5,2021,111,16567
Slovenia,21/05/2021,21,5,2021,106,16805
Slovenia,22/05/2021,22,5,2021,98,16787
Slovenia,23/05/2021,23,5,2021,99,16774
Slovenia,24/05/2021,24,5,2021,96,16490
Slovenia,25/05/2021,25,5,2021,92,16043
Slovenia,26/05/2021,26,5,2021,85,15828
Slovenia,27/05/2021,27,5,2021,80,15739
Slovenia,28/05/2021,28,5,2021,79,15030
Slovenia,29/05/2021,29,5,2021,76,14981
Slovenia,30/05/2021,30,5,2021,77,14547
Slovenia,31/05/2021,31,5,2021,73,14602
Slovenia,1/06/2021,1,6,2021,68,15418
Slovenia,2/06/2021,2,6,2021,63,16468
Slovenia,3/06/2021,3,6,2021,62,17553
Slovenia,4/06/2021,4,6,2021,61,18761
Slovenia,5/06/2021,5,6,2021,53,19114
Slovenia,6/06/2021,6,6,2021,49,20023
Slovenia,7/06/2021,7,6,2021,51,20094
Slovenia,8/06/2021,8,6,2021,51,19863
Slovenia,9/06/2021,9,6,2021,47,18944
Slovenia,10/06/2021,10,6,2021,48,18333
Slovenia,11/06/2021,11,6,2021,46,17430
Slovenia,12/06/2021,12,6,2021,42,17109
Slovenia,13/06/2021,13,6,2021,44,16646
Slovenia,14/06/2021,14,6,2021,42,16512
Slovenia,15/06/2021,15,6,2021,40,15868
Slovenia,16/06/2021,16,6,2021,38,15031
Slovenia,17/06/2021,17,6,2021,37,13334
Slovenia,18/06/2021,18,6,2021,39,11873
Slovenia,19/06/2021,19,6,2021,37,10675
Slovenia,20/06/2021,20,6,2021,37,10440
Slovenia,21/06/2021,21,6,2021,35,10324
Slovenia,22/06/2021,22,6,2021,33,10367
Slovenia,23/06/2021,23,6,2021,29,10747
Slovenia,24/06/2021,24,6,2021,28,11441
Slovenia,25/06/2021,25,6,2021,26,9397
Slovenia,26/06/2021,26,6,2021,23,9624
Slovenia,27/06/2021,27,6,2021,22,9417
Slovenia,28/06/2021,28,6,2021,22,9500
Slovenia,29/06/2021,29,6,2021,19,9663
Slovenia,30/06/2021,30,6,2021,16,8884
Slovenia,1/07/2021,1,7,2021,15,8004
Slovenia,2/07/2021,2,7,2021,15,10044
Slovenia,3/07/2021,3,7,2021,15,9681
Slovenia,4/07/2021,4,7,2021,16,9680
Slovenia,5/07/2021,5,7,2021,15,9740
Slovenia,6/07/2021,6,7,2021,14,9293
Slovenia,7/07/2021,7,7,2021,10,9085
Slovenia,8/07/2021,8,7,2021,9,8614
Slovenia,9/07/2021,9,7,2021,9,8285
Slovenia,10/07/2021,10,7,2021,9,8245
Slovenia,11/07/2021,11,7,2021,9,8288
Slovenia,12/07/2021,12,7,2021,9,8254
Slovenia,13/07/2021,13,7,2021,10,8000
Slovenia,14/07/2021,14,7,2021,10,7772
Slovenia,15/07/2021,15,7,2021,10,7522
Slovenia,16/07/2021,16,7,2021,10,7368
Slovenia,17/07/2021,17,7,2021,10,7491
Slovenia,18/07/2021,18,7,2021,10,7452
Slovenia,19/07/2021,19,7,2021,10,7337
Slovenia,20/07/2021,20,7,2021,9,7246
Slovenia,21/07/2021,21,7,2021,8,7152
Slovenia,22/07/2021,22,7,2021,7,6760
Slovenia,23/07/2021,23,7,2021,8,6640
Slovenia,24/07/2021,24,7,2021,8,6570
Slovenia,25/07/2021,25,7,2021,8,6568
Slovenia,26/07/2021,26,7,2021,8,6553
Slovenia,27/07/2021,27,7,2021,7,6703
Slovenia,28/07/2021,28,7,2021,7,6548
Slovenia,29/07/2021,29,7,2021,8,6460
Slovenia,30/07/2021,30,7,2021,9,6239
Slovenia,31/07/2021,31,7,2021,9,6333
Slovenia,1/08/2021,1,8,2021,8,6332
Slovenia,2/08/2021,2,8,2021,9,6280
Slovenia,3/08/2021,3,8,2021,9,6089
Slovenia,4/08/2021,4,8,2021,8,5946
Slovenia,5/08/2021,5,8,2021,8,5829
Slovenia,6/08/2021,6,8,2021,7,5737
Slovenia,7/08/2021,7,8,2021,8,5549
Slovenia,8/08/2021,8,8,2021,7,5620
Slovenia,9/08/2021,9,8,2021,7,5483
Slovenia,10/08/2021,10,8,2021,7,5386
Slovenia,11/08/2021,11,8,2021,7,5183
Slovenia,12/08/2021,12,8,2021,7,5065
Slovenia,13/08/2021,13,8,2021,6,5058
Slovenia,14/08/2021,14,8,2021,7,5031
Slovenia,15/08/2021,15,8,2021,8,4972
Slovenia,16/08/2021,16,8,2021,9,5181
Slovenia,17/08/2021,17,8,2021,10,5423
Slovenia,18/08/2021,18,8,2021,8,5538
Slovenia,19/08/2021,19,8,2021,9,5515
Slovenia,20/08/2021,20,8,2021,11,5486
Slovenia,21/08/2021,21,8,2021,14,5513
Slovenia,22/08/2021,22,8,2021,16,5499
Slovenia,23/08/2021,23,8,2021,17,5375
Slovenia,24/08/2021,24,8,2021,18,5343
Slovenia,25/08/2021,25,8,2021,18,5248
Slovenia,26/08/2021,26,8,2021,18,5234
Slovenia,27/08/2021,27,8,2021,20,5152
Slovenia,28/08/2021,28,8,2021,20,5122
Spain,10/01/2021,10,1,2021,2318,46759
Spain,17/01/2021,17,1,2021,2953,70223
Spain,24/01/2021,24,1,2021,3908,54664
Spain,31/01/2021,31,1,2021,4727,53095
Spain,7/02/2021,7,2,2021,4795,70825
Spain,14/02/2021,14,2,2021,4351,65225
Spain,21/02/2021,21,2,2021,3739,75535
Spain,28/02/2021,28,2,2021,3021,105588
Spain,7/03/2021,7,3,2021,2571,126104
Spain,14/03/2021,14,3,2021,2185,122810
Spain,21/03/2021,21,3,2021,1958,95416
Spain,28/03/2021,28,3,2021,1830,166235
Spain,4/04/2021,4,4,2021,1847,177533
Spain,11/04/2021,11,4,2021,2050,279209
Spain,18/04/2021,18,4,2021,2180,296959
Spain,25/04/2021,25,4,2021,2297,290945
Spain,2/05/2021,2,5,2021,2302,351805
Spain,9/05/2021,9,5,2021,2183,378865
Spain,16/05/2021,16,5,2021,1899,354638
Spain,23/05/2021,23,5,2021,1650,317281
Spain,30/05/2021,30,5,2021,1426,327654
Spain,6/06/2021,6,6,2021,1162,454310
Spain,13/06/2021,13,6,2021,966,462137
Spain,20/06/2021,20,6,2021,793,444997
Spain,27/06/2021,27,6,2021,641,508066
Spain,4/07/2021,4,7,2021,586,577917
Spain,11/07/2021,11,7,2021,627,545385
Spain,18/07/2021,18,7,2021,871,493239
Spain,25/07/2021,25,7,2021,1292,432762
Spain,1/08/2021,1,8,2021,1698,362363
Spain,8/08/2021,8,8,2021,1928,330401
Spain,15/08/2021,15,8,2021,1922,329946
Spain,22/08/2021,22,8,2021,1818,310383
